"WORK_ORDER_NUMBER","WORK_ORDER_ACTIVITY_DESC","WORK_ORDER_ADDRESS","WORK_ORDER_INITIATED_DATE","WORK_ORDER_COMPLETED_DATE"
457780,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  2 AV NW  ",03/21/2014 13:50:00,04/24/2014 08:57:00
457783,"Signs Field Ops - Sign Repair/replace missing or damaged signs","906 12 AV SW  ",03/21/2014 13:59:00,04/24/2014 13:40:00
457898,"SL Replace Bulb","2 SIMCREST MR SW  ",03/24/2014 09:45:46,03/11/2014 00:00:00
457929,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/24/2014 11:42:01,04/07/2014 13:26:00
457930,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/24/2014 11:45:26,03/31/2014 14:14:00
457931,"SL Replace Fuse","1812 4 ST SW  ",03/24/2014 00:00:00,03/12/2014 00:00:00
457946,"SL Replace photo electric cell","122 12 AV NW  ",03/24/2014 13:26:37,03/22/2014 00:00:00
457951,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  32 AV NE  ",03/24/2014 13:49:18,04/02/2014 11:02:00
457966,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  GLENMORE TR SW  ",03/24/2014 14:50:33,04/01/2014 13:37:00
458006,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","2824 25 ST SW  ",03/25/2014 07:32:26,04/24/2014 11:00:00
458013,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1235 16 AV SW  ",03/25/2014 08:32:00,04/09/2014 10:13:00
458017,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  27 AV NE  ",03/25/2014 08:42:43,04/10/2014 11:32:00
458019,"Install Traffic Signal Electrical Device (i.e. cabinet, wiring)","  DEERFOOT TR SE  ",03/25/2014 08:46:00,03/25/2014 11:37:00
458067,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/25/2014 09:04:00,03/27/2014 16:00:00
458070,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  22 AV NW  ",03/25/2014 09:18:16,04/01/2014 09:58:00
458073,"SL Replace Bulb","92 ARBOUR VISTA RD NW  ",03/25/2014 00:00:00,03/20/2014 00:00:00
458163,"SL Replace Bulb","9 HAMPTONS VW NW  ",03/25/2014 00:00:00,03/20/2014 00:00:00
458164,"SL Replace Bulb","5839 DALCASTLE DR NW  ",03/25/2014 00:00:00,03/20/2014 00:00:00
458168,"SL Replace Bulb","6612 54 ST NW  ",03/25/2014 00:00:00,03/20/2014 00:00:00
458232,"Surface Overlay - City Forces - Operating","  MCKNIGHT BV NE  ",03/26/2014 07:14:37,07/13/2014 14:29:00
458282,"Signals LRT - Special Requests and Projects","    ",03/24/2014 09:44:00,08/13/2014 15:26:00
456619,"SL PDOR - to be used for Street lights PDORs only.","618 MARLBOROUGH WY NE  ",03/10/2014 15:11:00,03/10/2014 15:37:00
456701,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/11/2014 10:09:11,03/24/2014 13:12:00
456702,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/11/2014 10:11:53,04/24/2014 15:55:00
456828,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  5 ST SW  ",03/12/2014 09:25:54,04/11/2014 14:00:00
456996,"SL Replace photo electric cell","71 SKYLINE CR NE  ",03/13/2014 11:18:30,03/07/2014 00:00:00
457006,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MEMORIAL DR E  ",03/13/2014 13:01:00,04/08/2014 09:10:00
457014,"Signs Manufacture - Standard signs for Supply Management","    ",03/13/2014 13:46:53,03/31/2014 13:48:00
457038,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/13/2014 16:04:00,03/24/2014 09:07:00
457039,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/13/2014 16:32:00,03/19/2014 14:00:00
457090,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","607 51 AV SW  ",03/14/2014 13:45:25,03/20/2014 11:00:00
457113,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  EDMONTON TR NE  ",03/14/2014 15:02:46,04/07/2014 14:03:00
457280,"SL Replace Fuse","    ",03/17/2014 15:31:31,03/08/2014 00:00:00
457282,"SL Replace Hand hole cover","    ",03/17/2014 15:41:15,03/17/2014 00:00:00
457312,"SL Replace Bulb","1938 24A ST SW  ",03/18/2014 00:00:00,03/12/2014 00:00:00
457315,"SL Replace Bulb","80 WATERLOO DR SW  ",03/18/2014 00:00:00,03/12/2014 00:00:00
457329,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  AIRPORT TR NE  ",03/18/2014 10:21:00,03/27/2014 16:00:00
457330,"SL Replace Bulb","4503 15 AV SW  ",03/12/2014 00:00:00,03/12/2014 00:00:00
457334,"Signals Construction - Signals Over Dimensional Load Escort","8825 SHEPARD RD SE  ",03/18/2014 10:43:00,04/02/2014 13:54:00
457337,"Signals Construction - Signals Over Dimensional Load Escort","8825 SHEPARD RD SE  ",03/18/2014 10:50:00,04/02/2014 14:00:00
457338,"Signals Construction - Signals Over Dimensional Load Escort","9595 ENTERPRISE WY SE  ",03/18/2014 10:56:00,04/02/2014 14:00:00
457339,"Signals Construction - Signals Over Dimensional Load Escort","5110A 77 AV SE  ",03/18/2014 11:03:00,04/02/2014 13:55:00
457347,"Signals Construction - Signals Over Dimensional Load Escort","3615 34 ST NE  ",03/18/2014 11:26:00,04/02/2014 13:51:00
457348,"SL Replace Luminaire","4932 GROVE HILL RD SW  ",03/12/2014 00:00:00,03/12/2014 00:00:00
457349,"Signals Construction - Signals Over Dimensional Load Escort","7770 44 ST SE  ",03/18/2014 11:32:00,04/02/2014 14:02:00
457403,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  ROCKY RIDGE BV NW  ",03/18/2014 14:59:00,04/08/2014 09:38:00
457536,"SL Replace Fuse","9504 5 ST SE  ",03/19/2014 15:05:56,03/17/2014 00:00:00
457742,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/21/2014 08:43:33,04/17/2014 12:00:00
457758,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  47 ST NE  ",03/21/2014 10:52:00,03/31/2014 14:35:00
457759,"SL Replace Luminaire","5707 MACLEOD TR SW  ",03/21/2014 00:00:00,03/19/2014 00:00:00
457761,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  DOUGLAS WOODS DR SE  ",03/21/2014 11:05:00,04/02/2014 10:58:00
457762,"SL Replace Bulb","  CENTRE AV E  ",03/21/2014 11:08:32,03/19/2014 00:00:00
457763,"SL Replace Bulb","  47 AV SW  ",03/21/2014 00:00:00,03/19/2014 00:00:00
457764,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MEMORIAL DR SE  ",03/21/2014 11:15:00,04/10/2014 14:57:00
457765,"SL Replace refractor","54 PATTERSON CL SW  ",03/21/2014 11:22:01,03/18/2014 00:00:00
457766,"SL Replace Bulb","355 47 AV SW  ",03/21/2014 00:00:00,03/19/2014 00:00:00
457768,"SL Troubleshooting","4606 5 ST SW  ",03/21/2014 00:00:00,03/19/2014 00:00:00
457769,"SL Replace Luminaire","1304 38 AV SW  ",03/21/2014 00:00:00,03/19/2014 00:00:00
457771,"SL Replace Luminaire","1135 SIFTON BV SW  ",03/19/2014 00:00:00,03/19/2014 00:00:00
457772,"Signs Field Ops - Sign Repair/replace missing or damaged signs","822 PANATELLA BV NW  ",03/21/2014 11:45:00,04/10/2014 14:46:00
457773,"SL Replace Bulb","340 39 AV SW  ",03/21/2014 00:00:00,03/19/2014 00:00:00
457774,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  24 AV NE  ",03/21/2014 11:49:00,04/22/2014 10:33:00
457776,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CASTLERIDGE BV NE  ",03/21/2014 12:29:00,05/06/2014 15:05:00
457784,"SL Replace Bulb","1120 SARCEE TR SW  ",03/21/2014 14:17:52,03/12/2014 00:00:00
457786,"SL Replace Luminaire","56 PATTERSON DR SW  ",03/21/2014 14:30:25,03/11/2014 00:00:00
457787,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  55 ST NE  ",03/21/2014 14:26:00,04/08/2014 09:30:00
457789,"SL Replace Luminaire","1350 FRONTENAC AV SW  ",03/21/2014 14:39:35,03/15/2014 00:00:00
457792,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  SUNCASTLE DR SE  ",03/21/2014 15:00:01,04/08/2014 12:30:00
457794,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/21/2014 15:00:01,04/07/2014 09:10:00
457795,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","1039 SUNCASTLE DR SE  ",03/21/2014 15:00:07,04/08/2014 12:30:00
457796,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  SUNCASTLE DR SE  ",03/21/2014 15:00:08,04/08/2014 12:30:00
457798,"Signs Field Ops - Sign Repair/replace missing or damaged signs","2114 23 AV SW  ",03/21/2014 15:33:00,04/17/2014 08:43:00
457800,"Signs Field Ops - Sign Repair/replace missing or damaged signs","2136 23 AV SW  ",03/21/2014 15:39:00,04/17/2014 08:55:00
457871,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","2619 17A ST SW  ",03/24/2014 07:17:52,03/24/2014 07:18:00
457872,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","1512 3 ST NW  ",03/24/2014 07:19:27,03/24/2014 07:19:00
456308,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  20 ST SW  ",03/06/2014 13:45:00,04/22/2014 11:51:00
456491,"SL PDOR - to be used for Street lights PDORs only.","127 COVENTRY HILLS DR NE  ",03/07/2014 13:22:00,03/07/2014 13:30:00
456492,"SL Replace Bulb","132 STRADWICK RI SW  ",03/07/2014 00:00:00,03/05/2014 00:00:00
456500,"SL Replace Bulb","5936 SIGNAL RIDGE HT SW  ",03/05/2014 00:00:00,03/05/2014 00:00:00
456556,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  1 ST SW  ",03/10/2014 08:53:57,04/11/2014 14:30:00
456560,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CROWCHILD TR NW  ",03/10/2014 09:13:54,04/23/2014 10:24:00
456597,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  COUTURE CR SW  ",03/10/2014 13:18:44,05/20/2014 11:43:00
456605,"SL PDOR - to be used for Street lights PDORs only.","  5 ST SE  ",03/10/2014 14:06:00,03/10/2014 14:17:00
456687,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/11/2014 09:36:36,04/03/2014 00:00:00
456689,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/11/2014 09:45:41,04/15/2014 15:00:00
456691,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/11/2014 09:45:42,04/15/2014 15:00:00
456692,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/11/2014 09:45:43,04/15/2014 15:00:00
456693,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  52 ST SE  ",03/11/2014 09:45:44,04/15/2014 15:00:00
456694,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/11/2014 09:45:44,03/31/2014 13:54:00
456695,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/11/2014 09:45:47,04/15/2014 15:00:00
456696,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/11/2014 09:45:48,04/15/2014 15:00:00
456697,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/11/2014 09:45:50,04/15/2014 15:00:00
456698,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/11/2014 09:45:52,04/15/2014 15:00:00
456700,"SL Replace Bulb","  RIVERFRONT AV SE  ",03/11/2014 00:00:00,03/08/2014 00:00:00
456839,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456841,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456842,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","755 CRESCENT RD NW  ",03/12/2014 09:48:00,04/01/2014 16:30:00
456843,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456844,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/12/2014 09:48:00,03/24/2014 13:17:00
456845,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456846,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  5 ST NW  ",03/12/2014 09:48:00,04/01/2014 16:30:00
456847,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456848,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456849,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  6A ST NW  ",03/12/2014 09:48:00,04/01/2014 16:30:00
456850,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456851,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456852,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  10 AV NW  ",03/12/2014 09:48:00,04/01/2014 16:30:00
456853,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","  7A ST NW  ",03/12/2014 09:48:00,04/01/2014 16:30:00
456854,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456855,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","620 CRESCENT RD NW  ",03/12/2014 09:48:00,04/01/2014 16:30:00
456856,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456857,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/12/2014 09:48:00,04/01/2014 16:30:00
456943,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR S  ",03/13/2014 06:54:00,04/09/2014 11:30:00
457036,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  HOME RD NW  ",03/13/2014 15:42:00,04/15/2014 14:59:00
457050,"SL Replace Luminaire","4839 1 ST NE  ",03/14/2014 09:08:46,03/08/2014 00:00:00
457051,"Signals Trouble - Overhead Maintenance","    ",03/14/2014 09:06:00,05/19/2014 15:00:00
457086,"SL Replace Bulb","    ",03/14/2014 13:31:14,03/07/2014 00:00:00
457089,"SL Replace Luminaire","    ",03/14/2014 13:39:47,03/07/2014 00:00:00
457096,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/14/2014 14:37:00,03/20/2014 11:00:00
457102,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",03/14/2014 14:51:45,05/06/2014 14:52:00
457103,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  50 AV SW  ",03/14/2014 14:53:22,05/12/2014 15:15:00
457106,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  WOOD VALLEY DR SW  ",03/14/2014 14:54:44,04/07/2014 14:08:00
457110,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  17 AV SW  ",03/14/2014 15:00:03,04/08/2014 11:53:00
457112,"Signs Field Ops - Sign Repair/replace missing or damaged signs","    ",03/14/2014 15:01:31,04/07/2014 14:01:00
457115,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  GLENMOUNT CR SW  ",03/14/2014 15:04:57,04/08/2014 11:50:00
457176,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  14 ST NW  ",03/17/2014 08:44:39,04/25/2014 11:24:00
457177,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  4 ST NW  ",03/17/2014 09:01:48,04/11/2014 15:48:00
457264,"SL Replace Bulb","3130 DOUGLASDALE BV SE  ",03/17/2014 15:04:24,03/12/2014 00:00:00
457266,"Replace or Change Traffic Signal Electrical Device (i.e. cabinet, wiring) WITH Value Increase","  CENTRE ST N  ",03/17/2014 15:05:00,04/07/2014 11:10:00
456294,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  PANAMOUNT BV NW  ",03/06/2014 11:50:41,04/11/2014 09:02:00
456683,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  5 ST SW  ",03/11/2014 08:54:44,04/11/2014 14:00:00
456720,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","134 6 AV NW  ",03/11/2014 11:31:26,03/13/2014 16:30:00
456814,"SL Replace Bulb","  MACLEOD TR SE  ",03/12/2014 00:00:00,03/09/2014 00:00:00
456911,"Signals Construction - Signals Over Dimensional Load Escort","4207 GLENMORE TR SE  ",03/12/2014 13:57:00,03/18/2014 12:47:00
456912,"Signals Construction - Signals Over Dimensional Load Escort","    ",03/12/2014 14:06:00,03/12/2014 16:54:00
456913,"Signals Construction - Signals Over Dimensional Load Escort","4207 GLENMORE TR SE  ",03/12/2014 14:11:00,03/18/2014 12:48:00
456914,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  JOHN LAURIE BV NW  ",03/12/2014 14:11:00,04/14/2014 11:25:00
456915,"Signals Construction - Signals Over Dimensional Load Escort","    ",03/12/2014 14:18:00,03/18/2014 12:50:00
456916,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  BEDDINGTON BV NE  ",03/12/2014 14:24:00,03/19/2014 15:03:00
456919,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","4944 RUNDLEWOOD DR NE  ",03/12/2014 14:30:11,03/19/2014 15:00:00
456920,"Signals Construction - Signals Over Dimensional Load Escort","5982 86 AV SE  ",03/12/2014 14:32:00,03/18/2014 12:57:00
456922,"Signals Construction - Signals Over Dimensional Load Escort","10121 BARLOW TR NE  ",03/12/2014 14:36:00,04/02/2014 13:40:00
456972,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","88 SHAWMEADOWS RD SW  ",03/13/2014 08:50:16,04/17/2014 12:00:00
456976,"Sign Field Ops - Sign Repair/replace/ lifecycle missing or damaged signs ","  RIVERFRONT AV SW  ",03/13/2014 09:17:22,04/17/2014 09:54:00
456985,"Signs Field Ops - Sign Repair/replace missing or damaged signs","4820 DALHART RD NW  ",03/13/2014 09:41:07,04/15/2014 14:04:00
456988,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MIDLAKE BV SE  ",03/13/2014 10:00:57,04/17/2014 15:52:00
457010,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  29 ST NW  ",03/13/2014 13:43:00,04/15/2014 15:10:00
457030,"Signs Field Ops - Sign Repair/replace missing or damaged signs","2919 8 AV NW  ",03/13/2014 14:59:00,04/15/2014 15:03:00
457420,"SL Replace Bulb","135 PANTEGO WY NW  ",03/18/2014 15:46:56,03/15/2014 00:00:00
457431,"SL Replace Bulb","    ",03/18/2014 16:10:25,03/15/2014 00:00:00
457670,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/20/2014 13:41:00,04/07/2014 09:08:00
457686,"SL Replace Bulb","11839 ELBOW DR SW  ",03/19/2014 00:00:00,03/19/2014 00:00:00
457698,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  4 ST SE  ",03/20/2014 15:50:16,05/20/2014 16:29:00
457702,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  COUNTRY VILLAGE WY NE  ",03/20/2014 16:18:06,03/31/2014 14:28:00
457703,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CROWCHILD TR NW  ",03/20/2014 16:29:05,04/08/2014 10:09:00
457706,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  CROWCHILD TR SW  ",03/20/2014 17:05:01,04/01/2014 10:36:00
457727,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  37 ST SW  ",03/21/2014 07:36:00,04/02/2014 11:19:00
457728,"SL Replace Bulb","8208 7 ST SW  ",03/21/2014 00:00:00,03/19/2014 00:00:00
457735,"Signs Field Ops - Sign Repair/replace missing or damaged signs","1111 7 ST SW  ",03/21/2014 08:39:00,04/29/2014 09:48:00
457743,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  SOUTHLAND DR SW  ",03/21/2014 09:00:00,04/02/2014 08:40:00
457882,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/24/2014 07:55:15,03/24/2014 07:55:00
457883,"Road Surface Repair, Hand Crew or Main Replacement, under 110 m2 [m2][tonne]","    ",03/24/2014 08:14:22,03/24/2014 08:17:00
457885,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","1125 8 ST SE  ",03/24/2014 08:34:01,03/26/2014 13:00:00
457890,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  ROYAL BIRCH BV NW  ",03/24/2014 08:55:03,04/08/2014 09:40:00
457893,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","5471 RUNDLEVIEW RD NE  ",03/24/2014 09:29:02,03/31/2014 16:00:00
457895,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/24/2014 09:29:06,03/31/2014 16:00:00
457896,"Signs Field Ops - Sign Repair/replace missing or damaged signs","4451 58 AV SE  ",03/24/2014 09:30:34,04/09/2014 09:24:00
457900,"SL Replace Fuse","2001 2 ST SW  ",03/24/2014 10:07:54,03/14/2014 00:00:00
457907,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","36 TARARIDGE DR NE  ",03/24/2014 10:36:19,03/31/2014 15:00:00
457909,"SL Replace Luminaire","  12 AV SW  ",03/24/2014 10:38:06,03/16/2014 00:00:00
457910,"SL Replace Fuse","439 54 AV SW  ",03/24/2014 00:00:00,03/12/2014 00:00:00
457911,"SL Replace Luminaire","  6 AV SW  ",03/24/2014 10:41:41,03/16/2014 00:00:00
457912,"SL Replace Bulb","  6 ST SW  ",03/24/2014 10:46:03,03/15/2014 00:00:00
457914,"SL Replace Fuse","    ",03/24/2014 10:56:21,03/16/2014 00:00:00
457916,"Signs Field Ops - Detours set up / take down Recoverable - W/O from Traffic Engineering and other City BU","  50 AV SE  ",03/24/2014 10:57:51,03/25/2014 10:30:00
457918,"SL Replace Luminaire","3803 26 AV SW  ",03/24/2014 00:00:00,03/14/2014 00:00:00
457919,"SL Replace Luminaire","640 10 AV SW  ",03/24/2014 10:59:33,03/16/2014 00:00:00
457920,"SL Replace Luminaire","  10 AV SW  ",03/24/2014 11:05:12,03/11/2014 00:00:00
457922,"SL Replace relay","304 6 AV SW  ",03/24/2014 11:20:02,03/16/2014 00:00:00
457923,"SL Replace Luminaire","1319 CABOT ST SW  ",03/24/2014 00:00:00,03/14/2014 00:00:00
457926,"SL Replace Fuse","    ",03/24/2014 11:33:02,03/09/2014 00:00:00
457927,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/24/2014 11:33:32,03/31/2014 13:52:00
457928,"SL Replace Fuse","814 4 AV SW  ",03/24/2014 11:36:34,03/09/2014 00:00:00
457932,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  MACLEOD TR SE  ",03/24/2014 11:58:01,03/31/2014 15:08:00
456878,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  14 ST SW  ",03/12/2014 11:38:10,04/14/2014 10:42:00
456917,"Signals Construction - Signals Over Dimensional Load Escort","6900 112 AV SE  ",03/12/2014 14:26:00,03/18/2014 12:56:00
456989,"Signs Field Ops - New Sign Installation Non-recoverable - Majority of new signs.  Charged to TFO","    ",03/13/2014 10:28:35,04/01/2014 09:30:00
456991,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  4 ST SW  ",03/13/2014 10:42:19,05/01/2014 15:00:00
457185,"Signs Field Ops - Detours set up / take down, used with street use permits for prepaid setups based on unit rates.","  3 AV SW  ",03/17/2014 10:02:21,03/17/2014 11:36:00
457344,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  26 ST SE  ",03/18/2014 11:15:00,04/21/2014 10:09:00
457413,"SL Replace Bulb","13 SHERWOOD PR NW  ",03/18/2014 15:28:09,03/15/2014 00:00:00
457417,"SL Replace Bulb","186 SAGE VALLEY CL NW  ",03/18/2014 15:38:53,03/15/2014 00:00:00
457418,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  19 ST NW  ",03/18/2014 15:40:46,04/02/2014 11:10:00
457422,"SL Replace Luminaire","  9 ST SW  ",03/18/2014 15:52:51,03/16/2014 00:00:00
457425,"SL Replace Bulb","  9 ST SW  ",03/18/2014 15:56:56,03/16/2014 00:00:00
457428,"SL Replace Bulb","  9 ST SW  ",03/18/2014 16:00:59,03/16/2014 00:00:00
457429,"SL Replace Bulb","117 KINCORA PL NW  ",03/18/2014 16:06:00,03/15/2014 00:00:00
457432,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  11 AV SW  ",03/18/2014 16:11:16,04/24/2014 09:25:00
457433,"SL Replace Bulb","78 SHERWOOD PT NW  ",03/18/2014 16:15:20,03/15/2014 00:00:00
457434,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  1 ST SW  ",03/18/2014 16:22:03,04/24/2014 09:34:00
457436,"Signs Field Ops - Sign Repair/replace missing or damaged signs","518 6 AV SW  ",03/18/2014 16:28:12,04/24/2014 08:48:00
457437,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  28 ST SE  ",03/18/2014 16:39:13,04/17/2014 11:40:00
457497,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","  VALIANT DR NW  ",03/19/2014 09:40:34,04/21/2014 11:30:00
457499,"Signs Manufacture - Custom Signs - any sign made from a flat sheet of aluminum requiring customized work.","    ",03/19/2014 09:40:34,03/31/2014 14:04:00
457500,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/19/2014 09:40:38,04/21/2014 11:30:00
457501,"Signs Field Ops - New Sign Installation Recoverable - Installing a new sign for another City BU","    ",03/19/2014 09:40:40,04/21/2014 11:30:00
457513,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  METIS TR NE  ",03/19/2014 11:14:00,04/08/2014 09:34:00
457515,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  35 AV NE  ",03/19/2014 11:23:00,04/07/2014 09:22:00
457517,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  5 ST SW  ",03/19/2014 11:34:00,04/07/2014 09:20:00
457519,"Traffic Parking & Assessment - Design, review and update (Non-Recoverable)","  10 ST NW  ",03/19/2014 11:46:00,05/14/2014 12:00:00
457531,"Signs Field Ops - Sign Repair/replace missing or damaged signs","  17 AV SW  ",03/19/2014 14:47:28,05/06/2014 10:39:00
